Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
1.129999,S,1.129999,0.7740663,0,0.3509369,0,1717.63,58.19547,56.57627,0,86.23808,105.5946,3.18364,886.080926340921,879.52410756478,107.595316987132,884.930954010085,878.829629975385,103.736565211449,83.26799,83.26799,468.6074,53.83454
1.139999,S,1.139999,0.7819186,0,0.3511701,0,1717.985,58.11887,57.7504,0,86.21391,105.5946,3.187616,886.833915211414,880.267162925016,107.722398066276,893.799212879638,887.63230140788,104.813789168034,83.26556,83.26556,477.4837,54.87729
1.149999,S,1.149999,0.7897782,0,0.3514035,0,1718.34,58.04225,58.93788,0,86.18973,105.5946,3.191592,887.581797582489,881.005179705835,107.848600970302,902.674950210154,896.442353008018,105.892275153631,83.26315,83.26315,486.4482,55.93082
1.159999,S,1.159999,0.7976452,0,0.3516369,0,1718.696,57.96562,60.13878,0,86.16555,105.5946,3.195569,888.324712028875,881.738300958387,107.973897883706,911.558117386092,905.259735820518,106.972014108334,83.26077,83.26077,495.5008,56.99514
1.169999,S,1.169999,0.8055193,0,0.3518705,0,1719.051,57.88898,61.35313,0,86.14138,105.5946,3.199545,889.062488108095,882.466351842376,108.09831463517,920.448661370012,914.084399141695,108.052997230524,83.25841,83.25841,504.6416,58.07027
1.179999,S,1.179999,0.8134009,0,0.3521042,0,1719.407,57.81232,62.58092,0,86.1172,105.5946,3.203521,889.79509036682,883.189300568659,108.221819435548,929.346532390106,922.916291949974,109.13521540069,83.25607,83.25607,513.8708,59.15621
1.189999,S,1.189999,0.8212895,0,0.3523379,0,1719.763,57.73565,63.82224,0,86.09303,105.5946,3.207498,890.522375329589,883.907004086085,108.344400363911,938.25167567152,931.755361793266,110.218659380112,83.25375,83.25375,523.1884,60.25298
1.199999,S,1.199999,0.8291853,0,0.3525718,0,1720.12,57.65896,65.07703,0,86.06885,105.5946,3.211474,891.244429338752,884.619541867514,108.466119011728,947.164039915906,940.601557014213,111.303320545985,83.25146,83.25146,532.5944,61.36059
1.209999,S,1.209999,0.8370883,0,0.3528057,0,1720.476,57.58226,66.34541,0,86.04467,105.5946,3.215451,891.961179584636,885.326850334658,108.586895906136,956.083571401125,949.454825319674,112.389189480775,83.24918,83.24918,542.0889,62.47905
1.219999,S,1.219999,0.8449984,0,0.3530397,0,1720.833,57.50554,67.62731,0,86.02049,105.5946,3.219427,892.67266822855,886.028961276662,108.706818467283,965.010217616744,958.315114734398,113.47625764115,83.24693,83.24693,551.6721,63.60838
1.229999,S,1.229999,0.8529154,0,0.3532738,0,1721.191,57.42881,68.92281,0,85.99632,105.5946,3.223403,893.378833590529,886.725811115236,108.825898616098,973.943925421024,967.182372647352,114.564516602986,83.24468,83.24468,561.3439,64.74858
1.239999,S,1.239999,0.8608397,0,0.3535081,0,1721.548,57.35206,70.23199,0,85.97215,105.5946,3.22738,894.079611612784,887.417352166663,108.943999261896,982.884641198779,976.056545970666,115.653956571254,83.24247,83.24247,571.1044,65.89967
1.249999,S,1.249999,0.8687708,0,0.3537424,0,1721.906,57.2753,71.55476,0,85.94797,105.5946,3.231356,894.77488597679,888.103457274365,109.061201864359,991.832310072162,984.937580344903,116.744568565521,83.24027,83.24027,580.9538,67.06167
1.259999,S,1.259999,0.8767087,0,0.3539768,0,1722.263,57.19852,72.89123,0,85.92379,105.5946,3.235332,895.464623891465,888.784094649198,109.177496489379,1000.78687594942,993.825421092736,117.836343506012,83.2381,83.2381,590.892,68.23457
1.269999,S,1.269999,0.8846536,0,0.3542113,0,1722.897,57.12173,74.24136,0,85.89961,105.5946,3.239309,896.304245328608,889.613600588149,109.311215539279,1009.7498387218,1002.72155689977,118.929455636972,83.23594,83.23594,600.9193,69.4184
1.279999,S,1.279999,0.8926069,0,0.3544459,0,1723.945,57.04493,75.60546,0,85.87544,105.5946,3.243285,897.371995472248,890.66968365517,109.471516274521,1018.72347804507,1011.62825353724,120.024170775248,83.2338,83.2338,611.0355,70.61317
1.289999,S,1.289999,0.9005702,0,0.3546717,0,1724.993,56.96808,76.98193,0,85.85126,105.5911,3.246677,898.436386219049,891.722444756582,109.631298449342,1027.70776183071,1020.54547778549,121.120483735237,83.23167,83.23167,621.241,71.8189
1.299999,S,1.299999,0.9085438,0,0.3564244,0,1726.042,56.89119,78.70991,0,85.82709,105.5413,3.242465,899.304044342836,892.579877459056,109.767602354061,1036.70072253534,1029.47127636057,122.218159734243,83.22957,83.22957,631.5357,73.03559
1.309999,S,1.309999,0.9165259,0,0.3612504,0,1727.09,56.81425,81.15395,0,85.80291,105.4914,3.238246,899.766260680485,893.034716539861,109.855900676805,1045.69830473486,1038.40162332636,123.316718716456,83.22749,83.22749,641.9197,74.26327
1.319999,S,1.319999,0.924513,0,0.3691556,0,1728.139,56.73726,84.35044,0,85.77873,105.4416,3.234022,899.800555491143,893.064646019493,109.893483392997,1054.69623050226,1047.33226958694,124.415653525823,83.22542,83.22542,652.3931,75.50193
1.329999,S,1.329999,0.9325013,0,0.3747963,0,1729.188,56.66022,87.09333,0,85.75455,105.3917,3.229797,900.095799571579,893.353736500401,109.961583687996,1063.6971075537,1056.26580675226,125.515269338125,83.22337,83.22337,662.9557,76.75159
1.339999,S,1.339999,0.9404929,0,0.3801862,0,1730.237,56.58315,89.8329,0,85.73038,105.3418,3.225568,900.394657635354,893.646450943793,110.029815113217,1072.70097457738,1065.20227106195,126.615567464664,83.22133,83.22133,673.6078,78.01224
1.349999,S,1.349999,0.948488,0,0.3855785,0,1731.287,56.50603,92.62756,0,85.70621,105.2919,3.221335,900.663686739348,893.909569693571,110.094313300771,1081.70753048269,1074.14136655908,127.716510573064,83.21931,83.21931,684.3492,79.2839
1.359999,S,1.359999,0.9564864,0,0.3909729,0,1732.337,56.42886,95.47787,0,85.68203,105.242,3.217099,900.902610919101,894.142822542005,110.155014672367,1090.71647599775,1083.08279458464,128.818060695166,83.2173,83.2173,695.18,80.56657
1.369999,S,1.369999,0.9644878,0,0.3963694,0,1733.386,56.35165,98.38413,0,85.65785,105.192,3.21286,901.111096208263,894.345875703079,110.211897372969,1099.72750763688,1092.02625314177,129.920179644261,83.21532,83.21532,706.1003,81.86026
1.379999,S,1.379999,0.972492,0,0.4017678,0,1734.437,56.27439,101.3469,0,85.63367,105.1421,3.208618,901.288582929598,894.518172866761,110.264899811109,1108.74031278491,1100.9714346705,131.022828617726,83.21334,83.21334,717.11,83.16498
1.389999,S,1.389999,0.9804986,0,0.4071678,0,1735.487,56.19708,104.3664,0,85.6095,105.0921,3.204374,901.434993384348,894.659650454762,110.313902777496,1117.75458179961,1109.91803097508,132.125967620844,83.21139,83.21139,728.2092,84.48072
1.399999,S,1.399999,0.9885074,0,0.4125693,0,1736.538,56.11973,107.4432,0,85.58533,105.0421,3.200128,901.549755305616,894.769720367907,110.358999652741,1126.76999920008,1118.86572797876,133.229557592704,83.20945,83.20945,739.3978,85.8075
1.409999,S,1.409999,0.9965181,0,0.4179721,0,1737.589,56.04234,110.5776,0,85.56115,104.9921,3.195879,901.632547556879,894.848080609323,110.400015596549,1135.78624470309,1127.81420858484,134.333557723993,83.20752,83.20752,750.676,87.14531
1.419999,S,1.419999,1.00453,0,0.4233756,0,1738.64,55.96489,113.7699,0,85.53697,104.9421,3.191629,901.682934506699,894.894286130986,110.437000279459,1144.80299360534,1136.76315124613,135.437927702103,83.20561,83.20561,762.0436,88.49416
1.429999,S,1.429999,1.012544,0,0.4287806,0,1739.692,55.88741,117.0208,0,85.51279,104.892,3.187376,901.700785811679,894.908209776317,110.469919925504,1153.81992174583,1145.71223314387,136.542626876666,83.20371,83.20371,773.5007,89.85406
1.439999,S,1.439999,1.020559,0,0.4341863,0,1740.744,55.80987,120.3304,0,85.48862,104.842,3.183124,901.685634986451,894.889390602719,110.498701022288,1162.83669677537,1154.66112684987,137.64761386219,83.20183,83.20183,785.0473,91.22501
1.449999,S,1.449999,1.028574,0,0.4395919,0,1741.795,55.73229,123.6989,0,85.46444,104.792,3.178871,901.637145638017,894.837494824175,110.523301846558,1171.85298844788,1163.6095015981,138.752846855952,83.19996,83.19996,796.6834,92.60702
1.459999,S,1.459999,1.036591,0,0.4449989,0,1742.848,55.65467,127.1272,0,85.44027,104.7419,3.174616,901.55471947846,894.751934341509,110.543603189022,1180.86845345222,1172.55702074152,139.858282863134,83.1981,83.1981,808.409,94.00008
1.469999,S,1.469999,1.044607,0,0.4504053,0,1743.9,55.577,130.6149,0,85.41609,104.6919,3.170362,901.43857545299,894.632915784161,110.559718298508,1189.88275956299,1181.5033496994,140.963880021407,83.19627,83.19627,820.224,95.40419
1.479999,S,1.479999,1.052623,0,0.4535352,0,1744.953,55.49928,133.4928,0,85.39191,104.6409,3.165959,901.679240548031,894.868219032422,110.617916274968,1198.89947024017,1190.45203168971,142.070059159432,83.19444,83.19444,832.1285,96.81936
1.489999,S,1.489999,1.060642,0,0.4519939,0,1746.006,55.42152,135.0167,0,85.36774,104.5908,3.161684,902.71303904727,895.891098337918,110.769900175256,1207.92652147522,1199.41094247284,143.177758136426,83.19262,83.19262,844.1226,98.2456
1.499999,S,1.499999,1.068672,0,0.4504648,0,1744.536,55.34371,136.5466,0,85.34356,104.544,3.157973,902.281429249414,895.458909022635,110.748001428276,1216.94925355014,1208.36553136292,144.285238125955,83.19082,83.19082,856.2063,99.68291
1.509999,S,1.509999,1.076699,0,0.4489503,0,1742.785,55.26591,138.0801,0,85.31938,104.5267,3.159102,901.683264599618,894.861368471762,110.706101348884,1225.96600652444,1217.31414484762,145.392299114699,83.18903,83.18903,868.3795,101.1313
1.519999,S,1.519999,1.084721,0,0.4474507,0,1741.035,55.18819,139.6167,0,85.29521,104.5242,3.162663,901.080288187168,894.259075443774,110.663416474985,1234.97672778178,1226.25673540218,146.498933254714,83.18726,83.18726,880.642,102.5908
1.529999,S,1.529999,1.092739,0,0.4459653,0,1739.285,55.11054,141.1562,0,85.27103,104.526,3.166943,900.472827834529,893.652363724687,110.619918991077,1243.98137525755,1235.19325883968,147.605132419899,83.18549,83.18549,892.994,104.0613
1.539999,S,1.539999,1.100752,0,0.4444942,0,1737.536,55.03298,142.6988,0,85.24686,104.5309,3.17171,899.860521688312,893.040867739339,110.575616844447,1252.97989963793,1244.12366731746,148.710888563628,83.18374,83.18374,905.4352,105.5429
1.549999,S,1.549999,1.108762,0,0.4430367,0,1735.786,54.9555,144.2441,0,85.22268,104.5377,3.176816,899.243777267358,892.424984852038,110.530617323457,1261.97225555372,1253.04791696651,149.816194712157,83.182,83.182,917.9656,107.0355
1.559999,S,1.559999,1.116766,0,0.4415933,0,1734.037,54.8781,145.7925,0,85.1985,104.5458,3.182129,898.622296213999,891.804428960482,110.484803205637,1270.95839660582,1261.96596105678,150.921042719518,83.18027,83.18027,930.5853,108.5392
1.569999,S,1.569999,1.124767,0,0.440171,0,1732.288,54.80077,147.3461,0,85.17432,104.5549,3.187593,897.994732239629,891.177864920598,110.438001637513,1279.93826313907,1270.87773950679,152.025422711208,83.17856,83.17856,943.2941,110.0539
1.579999,S,1.579999,1.132762,0,0.4387676,0,1730.539,54.72353,148.9044,0,85.15015,104.5643,3.193119,897.361523925076,890.545721885839,110.390315933806,1288.91179613489,1279.7831965266,153.129325845872,83.17686,83.17686,956.0919,111.5797
1.589999,S,1.589999,1.140754,0,0.4373807,0,1726.612,54.64637,150.4666,0,85.12598,104.5589,3.196206,895.44110999227,888.635512187381,110.1894184741,1297.86612597588,1288.66955144985,154.231220005984,83.17516,83.17516,968.9786,113.1165
1.599999,S,1.599999,1.148729,0,0.4360119,0,1722.442,54.56933,152.0303,0,85.1018,104.5482,3.198421,893.369361122019,886.575066991586,109.970295900436,1306.79973738143,1297.5353019216,155.330922940408,83.17348,83.17348,981.954,114.6643
1.609999,S,1.609999,1.156687,0,0.4344809,0,1718.273,54.49248,153.5316,0,85.07762,104.5378,3.200683,891.325926031802,884.542771083328,109.754237005582,1315.71291529072,1306.38072943472,156.428465285932,83.17181,83.17181,995.0178,116.2231
1.619999,S,1.619999,1.164628,0,0.4329219,0,1714.104,54.41581,155.016,0,85.05344,104.5277,3.203,889.283845101354,882.511858002858,109.538019165005,1324.60567162104,1315.20584781749,157.523845453098,83.17015,83.17015,1008.17,117.7929
1.629999,S,1.629999,1.172552,0,0.4313805,0,1709.935,54.33934,156.4995,0,85.02927,104.5177,3.20534,887.233368459565,880.472632061078,109.320603271041,1333.47792201944,1324.0105739413,158.617051461373,83.1685,83.1685,1021.41,119.3736
1.639999,S,1.639999,1.180458,0,0.4298566,0,1705.766,54.26305,157.9819,0,85.0051,104.5078,3.207689,885.174788055087,878.425411149434,109.101798588823,1342.32958710443,1332.79482785645,159.708069422875,83.16686,83.16686,1034.738,120.9652
1.649999,S,1.649999,1.188348,0,0.4283493,0,1703.462,54.18696,159.4633,0,84.98092,104.498,3.210053,884.214168198043,877.468383056957,109.013448608719,1351.17164568157,1341.56951149089,160.798203884596,83.16523,83.16523,1048.154,122.5677
1.659999,S,1.659999,1.19623,0,0.4268205,0,1701.365,54.11101,160.9318,0,84.95674,104.4882,3.212406,883.379420801665,876.636365775583,108.939815015739,1360.0053571348,1350.3358749527,161.887602010403,83.16361,83.16361,1061.657,124.1812
1.669999,S,1.669999,1.204106,0,0.4252372,0,1699.269,54.03516,162.3745,0,84.93256,104.4783,3.214757,882.556260184408,875.815872059124,108.867399344361,1368.83083588122,1359.09403347753,162.976275979513,83.16201,83.16201,1075.248,125.8055
1.679999,S,1.679999,1.211976,0,0.423668,0,1697.173,53.95941,163.817,0,84.90839,104.4683,3.217087,881.729264416874,874.991595434458,108.794318087769,1377.64804617829,1367.8439492363,164.064219136073,83.16041,83.16041,1088.926,127.4407
1.689999,S,1.689999,1.219839,0,0.4221127,0,1689.477,53.88375,165.2595,0,84.88421,104.4581,3.219393,877.557291389543,870.846147928673,108.32260294483,1386.42353475596,1376.55241052094,165.147445141309,83.15882,83.15882,1102.692,129.0867
1.699999,S,1.699999,1.227667,0,0.4205767,0,1678.045,53.80827,166.6957,0,84.86004,104.448,3.221709,871.142411836654,864.473791371445,107.583296716833,1395.13487481627,1385.19714824143,166.223278084431,83.15724,83.15724,1116.544,130.7436
1.709999,S,1.709999,1.235439,0,0.4190636,0,1666.614,53.73326,168.1222,0,84.83586,104.4378,3.223998,864.707648656507,858.081741439143,106.841202978221,1403.7818653752,1393.77796546403,167.291690090332,83.15568,83.15568,1130.482,132.4112
1.719999,S,1.719999,1.243155,0,0.417573,0,1658.285,53.65876,169.5385,0,84.81168,104.4275,3.226285,860.11156993391,853.51535797526,106.317667555956,1412.38289666485,1402.31311885301,168.354866742128,83.15411,83.15411,1144.505,134.0894
1.729999,S,1.729999,1.250831,0,0.4161015,0,1654.613,53.58475,170.9479,0,84.78751,104.4172,3.228566,858.292824226927,851.706571542619,106.124870367656,1420.96573909917,1410.83018437806,169.416115422084,83.15256,83.15256,1158.613,135.7783
1.739999,S,1.739999,1.258492,0,0.4146439,0,1650.942,53.51098,172.3549,0,84.76333,104.4067,3.230821,856.466697127954,849.890489501294,105.930916849221,1429.53031842306,1419.32908908311,170.475424566899,83.15102,83.15102,1172.806,137.4777
1.749999,S,1.749999,1.266139,0,0.4132,0,1647.27,53.43737,173.7595,0,84.73915,104.3962,3.233062,854.634512193223,848.068415206213,105.736051379702,1438.07657878155,1427.80977304561,171.532785057062,83.14949,83.14949,1187.084,139.1878
1.759999,S,1.759999,1.27377,0,0.4117698,0,1643.599,53.36392,175.1618,0,84.71498,104.3855,3.235277,852.79591504311,846.239998976787,105.54021435445,1446.60444992929,1436.27217284623,172.588187177016,83.14796,83.14796,1201.447,140.9084
1.769999,S,1.769999,1.281386,0,0.4103529,0,1639.928,53.29064,176.5617,0,84.6908,104.3745,3.237442,850.951230488772,844.405574599033,105.343354116107,1455.11387585463,1444.71622840348,173.641620694631,83.14645,83.14645,1215.894,142.6395
1.779999,S,1.779999,1.288987,0,0.4089492,0,1636.257,53.21753,177.9589,0,84.66663,104.3632,3.239572,849.100508012304,842.565173862096,105.145615702645,1463.60479358064,1453.14187995377,174.693076828156,83.14494,83.14494,1230.425,144.3812
1.789999,S,1.789999,1.296572,0,0.4075587,0,1630.97,53.14458,179.3536,0,84.64245,104.3519,3.241691,846.265826738231,839.747876817313,104.830114403047,1472.06736556506,1461.53935853424,175.741377948755,83.14344,83.14344,1245.041,146.1334
1.799999,S,1.799999,1.304134,0,0.4061824,0,1624.605,53.07183,180.7438,0,84.61827,104.3405,3.243787,842.769820907159,836.274006780153,104.435418396986,1480.49497648858,1469.90209841512,176.785732109382,83.14195,83.14195,1259.74,147.896
1.809999,S,1.809999,1.311666,0,0.4048214,0,1618.241,52.99934,182.1285,0,84.59409,104.329,3.245878,839.26353586444,832.789964216723,104.03921439338,1488.88752353204,1478.22999787114,177.826124230061,83.14047,83.14047,1274.522,149.6691
1.819999,S,1.819999,1.319167,0,0.4034756,0,1611.876,52.92715,183.5077,0,84.56992,104.3175,3.247949,835.746340234948,829.295129238705,103.641371262005,1497.24489772168,1486.52294897817,178.862537919515,83.13899,83.13899,1289.387,151.4525
1.829999,S,1.829999,1.326639,0,0.4021444,0,1605.512,52.85524,184.881,0,84.54575,104.3059,3.25003,832.218574574954,825.789835632117,103.24196450208,1505.56699522091,1494.78084714991,179.894957541459,83.13754,83.13754,1304.335,153.2463
1.839999,S,1.839999,1.334081,0,0.4008279,0,1599.148,52.78362,186.2486,0,84.52157,104.2943,3.252092,828.679971492608,822.273813189229,102.841000074071,1513.85370586473,1503.00358509801,180.923367519213,83.13607,83.13607,1319.365,155.0504
1.849999,S,1.849999,1.341492,0,0.3995259,0,1592.785,52.71229,187.6103,0,84.49739,104.2825,3.254138,825.131065982205,818.7476023255,102.438468043869,1522.10492667596,1511.19106093826,181.947752176755,83.13462,83.13462,1334.477,156.8648
1.859999,S,1.859999,1.348873,0,0.3982382,0,1586.421,52.64124,188.9662,0,84.47321,104.2709,3.256195,821.571323768652,815.210662625472,102.034384306047,1530.32054931196,1519.3431673823,182.968095997009,83.13318,83.13318,1349.671,158.6893
1.869999,S,1.869999,1.356224,0,0.3969644,0,1580.058,52.57049,190.316,0,84.44904,104.2591,3.258235,818.001377430916,811.663629872036,101.628762768355,1538.50047356702,1527.4598034996,183.984383601977,83.13174,83.13174,1364.945,160.5241
1.879999,S,1.879999,1.363544,0,0.3957045,0,1573.695,52.50002,191.6598,0,84.42487,104.2473,3.260274,814.421167819827,808.106440486903,101.221635219938,1546.64459313023,1535.54086772384,184.996599931552,83.13032,83.13032,1380.301,162.369
1.889999,S,1.889999,1.370833,0,0.3944584,0,1567.332,52.42983,192.9975,0,84.40069,104.2355,3.262313,810.830501224886,804.538903735206,100.812965898009,1554.75280709597,1543.58625658136,186.004729567999,83.12889,83.12889,1395.737,164.224
1.899999,S,1.899999,1.378092,0,0.3932258,0,1560.969,52.35994,194.3289,0,84.37651,104.2237,3.264337,807.229511712484,800.961146773523,100.402818380856,1562.82501034632,1551.59586787007,187.008757729366,83.12748,83.12748,1411.253,166.0891
1.909999,S,1.909999,1.38532,0,0.3920064,0,1554.607,52.29033,195.6542,0,84.35233,104.2119,3.266377,803.618391472759,797.373368284008,99.9911529320488,1570.86110156059,1559.56960137468,188.008669236337,83.12608,83.12608,1426.848,167.9642
1.919999,S,1.919999,1.392517,0,0.3908003,0,1548.244,52.221,196.9731,0,84.32816,104.2,3.268402,799.99704070218,793.77546495194,99.5779914066243,1578.86098021888,1567.50735584678,189.004449128146,83.12467,83.12467,1442.523,169.8493
1.929999,S,1.929999,1.399683,0,0.3896072,0,1541.882,52.15196,198.2857,0,84.30398,104.1881,3.270415,796.365810805405,790.167786457911,99.1633695673702,1586.82454379333,1575.40903353474,189.996082801655,83.12328,83.12328,1458.277,171.7443
